Posted Date,Skill,Company,Workplace,Company Type,Company Industry,Company Size,Country
2024-08-02 09:21:20.095789,Project Manager,GKIM DIGITAL,At office,IT Product,Software Products and Web Services,51-150,Vietnam
2024-08-02 09:21:20.095789,React Native,Perifit,Remote,IT Product,Healthcare,1-50,France
2024-08-02 09:21:20.095789,Project Manager,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-02 09:21:20.095789,.NET,DTS Software Vietnam,At office,IT Outsourcing,Software Development Outsourcing,151-300,Japan
2024-08-02 09:21:20.095789,IT Support,iTechwx Company Limited,At office,IT Outsourcing,IT Services and IT Consulting,301-500,United States
2024-08-02 09:21:20.095789,Solution Architect,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-02 09:21:20.095789,QA QC,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-02 09:21:20.095789,React Native,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-02 09:21:20.095789,.NET,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-02 09:21:20.095789,IT Support,iTechwx Company Limited,At office,IT Outsourcing,IT Services and IT Consulting,301-500,United States
2024-08-02 09:21:20.095789,ReactJS,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-02 09:21:20.095789,Business Intelligence,GFT Technologies Vietnam,At office,IT Service and IT Consulting,Banking,151-300,Germany
2024-08-02 09:21:20.095789,ReactJS,Pixelz,At office,IT Product,Creative and Design,501-1000,Denmark
2024-08-02 09:21:20.095789,Product Owner,Cloud Technology,Hybrid,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-08-02 09:21:20.095789,Java,Viettel Software Services (A Member of Viettel Group),At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-08-02 09:21:20.095789,Java,"NEXTOP CO.,LTD",At office,IT Product,Software Development Outsourcing,51-150,Japan
2024-08-02 09:21:20.095789,Java,Viettel Group,At office,IT Product,Telecommunication,1000+,Vietnam
2024-08-02 09:21:20.095789,ReactJS,Viettel Group,At office,IT Product,Telecommunication,1000+,Vietnam
2024-08-02 09:21:20.095789,QA QC,Cybozu Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Japan
2024-08-02 09:21:20.095789,Java,Katalon,At office,IT Product,Software Products and Web Services,301-500,United States
2024-08-02 09:21:20.095789,.NET,"Niteco Vietnam Co., Ltd",At office,IT Service and IT Consulting,IT Services and IT Consulting,301-500,Sweden
2024-08-02 09:21:20.095789,.NET,Ezlab,At office,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-08-02 09:21:20.095789,QA QC,Cloud Technology,Hybrid,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-08-02 09:21:20.095789,ReactJS,BlueBottle Digital Việt Nam,At office,IT Product,IT Services and IT Consulting,51-150,Vietnam
2024-08-01 09:21:20.095789,NodeJS,Unity Sport JSC,At office,IT Product,Sports and Fitness,1-50,Vietnam
2024-08-01 09:21:20.095789,Business Analyst,Bluebik Vietnam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-08-01 09:21:20.095789,Business Analyst,Hasaki,At office,Non-IT,Retail and Wholesale,1000+,Vietnam
2024-08-01 09:21:20.095789,JavaScript,LOVEPOP VIỆT NAM,Hybrid,IT Product,Consumer Goods,301-500,United States
2024-08-01 09:21:20.095789,C++,VCTECK,Remote,IT Product,Software Products and Web Services,1-50,Vietnam
2024-08-01 09:21:20.095789,UI-UX,HIPTECH Solution,At office,IT Product,IT Hardware and Computing,51-150,Vietnam
2024-08-01 09:21:20.095789,Automation Test,Công ty Cổ phần Chứng khoán An Bình,At office,IT Product,Financial Services,151-300,Vietnam
2024-08-01 09:21:20.095789,Java,Công ty Cổ phần Chứng khoán An Bình,At office,IT Product,Financial Services,151-300,Vietnam
2024-08-01 09:21:20.095789,Business Analyst,Liberty Technology,At office,IT Product,Software Products and Web Services,51-150,Vietnam
2024-08-01 09:21:20.095789,QA QC,Kingfoodmart,At office,IT Product,Retail and Wholesale,1000+,Vietnam
2024-08-01 09:21:20.095789,NodeJS,Kingfoodmart,At office,IT Product,Retail and Wholesale,1000+,Vietnam
2024-08-01 09:21:20.095789,UI-UX,TNHH TMDV Công Nghệ Ju You,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-08-01 09:21:20.095789,Java,TNHH TMDV Công Nghệ Ju You,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-08-01 09:21:20.095789,ReactJS,TNHH TMDV Công Nghệ Ju You,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-08-01 09:21:20.095789,Business Analyst,HSC,At office,IT Product,Financial Services,501-1000,Vietnam
2024-08-01 09:21:20.095789,Python,Simple Tech Investment,At office,IT Product,Financial Services,301-500,Vietnam
2024-08-01 09:21:20.095789,.NET,YOONG,Hybrid,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam
2024-08-01 09:21:20.095789,Java,YOONG,Hybrid,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam
2024-08-01 09:21:20.095789,Tester,Red Star Technology,At office,IT Product,Software Products and Web Services,51-150,Vietnam
2024-08-01 09:21:20.095789,PHP,Red Star Technology,At office,IT Product,Software Products and Web Services,51-150,Vietnam
2024-08-01 09:21:20.095789,UI-UX,Designer Journeys,Hybrid,IT Product,Software Products and Web Services,1-50,Vietnam
2024-08-01 09:21:20.095789,HTML5,SHINHAN DS,At office,IT Outsourcing,Banking,51-150,South Korea
2024-08-01 09:21:20.095789,NodeJS,Surbana Technologies Pte. Ltd.,Hybrid,IT Product,IT Services and IT Consulting,51-150,Singapore
2024-08-01 09:21:20.095789,JavaScript,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-07-31 09:21:20.095789,Manager,FireGroup,At office,IT Product,E-commerce,151-300,Vietnam
2024-07-31 09:21:20.095789,Swift,Tinai,At office,IT Product,"AI, Blockchain and Deep Tech Services",1-50,Singapore
2024-07-31 09:21:20.095789,ReactJS,BIWOCO,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-07-31 09:21:20.095789,Automation Test,BIWOCO,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-07-31 09:21:20.095789,Java,Global Fashion Group,Hybrid,IT Product,Apparel and Fashion,1000+,United Kingdom
2024-07-31 09:21:20.095789,Designer,Nam Phuong Digital Technology,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-07-31 09:21:20.095789,Java,HCL Vietnam Company Limited,Hybrid,IT Outsourcing,Software Development Outsourcing,501-1000,India
2024-07-31 09:21:20.095789,NodeJS,Chudu24,At office,IT Product,E-commerce,151-300,Vietnam
2024-07-31 09:21:20.095789,NodeJS,Chudu24,At office,IT Product,E-commerce,151-300,Vietnam
2024-07-31 09:21:20.095789,JavaScript,Bluebik Vietnam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-07-31 09:21:20.095789,Java,Bluebik Vietnam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-07-31 09:21:20.095789,Tester,CUBABLE,Remote,IT Product,Software Products and Web Services,1-50,Vietnam
2024-07-31 09:21:20.095789,QA QC,Motorola Solutions,At office,IT Product,IT Services and IT Consulting,1000+,United States
2024-07-31 09:21:20.095789,Java,Kien Long Bank,At office,Non-IT,Banking,1000+,Vietnam
2024-07-31 09:21:20.095789,TypeScript,Topicus Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Netherlands
2024-07-31 09:21:20.095789,.NET,Chailease,At office,Non-IT,Financial Services,501-1000,Taiwan
2024-07-31 09:21:20.095789,Solution Architect,SmartOSC,At office,IT Outsourcing,IT Services and IT Consulting,1000+,Vietnam
2024-07-31 09:21:20.095789,PHP,Yet Company,Remote,IT Product,IT Services and IT Consulting,51-150,Japan
2024-07-31 09:21:20.095789,Android,M_Service (MoMo),At office,IT Product,Financial Services,1000+,Vietnam
2024-07-31 09:21:20.095789,QA QC,Cigro Inc.,At office,IT Product,Software Products and Web Services,1-50,South Korea
2024-07-30 09:21:20.095789,VueJS,Ahasoft,At office,IT Product,Software Products and Web Services,1-50,South Korea
2024-07-30 09:21:20.095789,ASP.NET,Live Payments,At office,IT Product,Software Products and Web Services,51-150,Australia
2024-07-30 09:21:20.095789,ReactJS,"Porters Asia Vietnam Co., Ltd.",At office,IT Product,IT Services and IT Consulting,1-50,Japan
2024-07-30 09:21:20.095789,Java,"Porters Asia Vietnam Co., Ltd.",At office,IT Product,IT Services and IT Consulting,1-50,Japan
2024-07-30 09:21:20.095789,Data Analyst,Template.net,At office,IT Product,Creative and Design,51-150,Singapore
2024-07-30 09:21:20.095789,VueJS,SMART TECH,At office,Non-IT,IT Services and IT Consulting,151-300,Vietnam
2024-07-30 09:21:20.095789,QA QC,SMART TECH,At office,Non-IT,IT Services and IT Consulting,151-300,Vietnam
2024-07-30 09:21:20.095789,C language,Thinkware Vietnam,At office,IT Product,Software Products and Web Services,1-50,South Korea
2024-07-30 09:21:20.095789,C language,Thinkware Vietnam,At office,IT Product,Software Products and Web Services,1-50,South Korea
2024-07-30 09:21:20.095789,React Native,CÔNG TY CỔ PHẦN TRUYỀN THÔNG DU LỊCH VIỆT,At office,IT Product,Tourism & Hospitality Services,51-150,Vietnam
2024-07-30 09:21:20.095789,Java,Công Ty Công Nghệ AFFINA,At office,IT Product,Financial Services,1-50,Vietnam
2024-07-30 09:21:20.095789,PHP,VNJ,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-07-30 09:21:20.095789,Business Analyst,CÔNG TY TNHH LOTTE INNOVATE VIỆT NAM,At office,IT Product,IT Services and IT Consulting,151-300,South Korea
2024-07-30 09:21:20.095789,Java,Cloud Technology,Hybrid,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-07-30 09:21:20.095789,ReactJS,Blue Belt Technology,At office,IT Product,IT Services and IT Consulting,51-150,Japan
2024-07-30 09:21:20.095789,UI-UX,Timo,At office,IT Product,Financial Services,301-500,Vietnam
2024-07-30 09:21:20.095789,.NET,"DIGITICKET CO., LTD",At office,IT Product,Tourism & Hospitality Services,1-50,Vietnam
2024-07-30 09:21:20.095789,NodeJS,CodeLink,Hybrid,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam
2024-07-30 09:21:20.095789,ReactJS,HCL Vietnam Company Limited,Hybrid,IT Outsourcing,Software Development Outsourcing,501-1000,India
2024-07-30 09:21:20.095789,Team Leader,CodeLink,Hybrid,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam
2024-07-30 09:21:20.095789,NodeJS,Restaff – House Of Norway,Hybrid,IT Product,Software Products and Web Services,151-300,Norway
2024-07-29 09:21:20.095789,UI-UX,SMATYX,Hybrid,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-07-29 09:21:20.095789,iOS,Digital Innovation,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-07-29 09:21:20.095789,Java,Digital Innovation,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-07-29 09:21:20.095789,DevOps,HelaLabs Vietnam,At office,IT Product,"AI, Blockchain and Deep Tech Services",51-150,Singapore
2024-07-29 09:21:20.095789,Business Analyst,CUBABLE,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-07-29 09:21:20.095789,JavaScript,CÔNG TY TNHH CÔNG NGHỆ BROTECH,At office,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-07-29 09:21:20.095789,PHP,CÔNG TY TNHH CÔNG NGHỆ BROTECH,At office,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-07-29 09:21:20.095789,Unity,SE7EN GAME STUDIO,At office,IT Product,Game,1-50,Vietnam
2024-07-28 09:21:20.095789,NodeJS,TechVSI,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-07-28 09:21:20.095789,Bridge Engineer,Công ty Cổ phần DIPRO TECH,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam
2024-07-27 09:21:20.095789,Blockchain,Itify,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-07-27 09:21:20.095789,Java,VAR META,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-07-27 09:21:20.095789,DevOps,VAR META,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-07-27 09:21:20.095789,Java,CASTIS Corp,At office,IT Product,"Media, Advertising and Entertainment",301-500,South Korea
2024-07-27 09:21:20.095789,Python,BitDance,At office,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-07-27 09:21:20.095789,QA QC,Blue Ocean Tech,At office,IT Product,Education and Training,51-150,Vietnam
2024-07-27 09:21:20.095789,Java,Hoan Loc Viet JSC,At office,IT Product,Financial Services,51-150,Vietnam
2024-07-27 09:21:20.095789,Business Analyst,Hoan Loc Viet JSC,At office,IT Product,Financial Services,51-150,Vietnam
2024-07-27 09:21:20.095789,.NET,Pixelz,At office,IT Product,Creative and Design,501-1000,Denmark
2024-07-27 09:21:20.095789,ReactJS,Scandinavian Software Park,At office,IT Product,Software Products and Web Services,51-150,Sweden
2024-07-27 09:21:20.095789,Golang,Hasaki,At office,Non-IT,Retail and Wholesale,1000+,Vietnam
2024-07-27 09:21:20.095789,Product Manager,DatVietVAC,At office,IT Product,"Media, Advertising and Entertainment",501-1000,Vietnam
2024-07-27 09:21:20.095789,Data Analyst,DatVietVAC,At office,IT Product,"Media, Advertising and Entertainment",501-1000,Vietnam
2024-07-27 09:21:20.095789,Business Analyst,Tyme,Remote,IT Product,Banking,301-500,Singapore
2024-07-27 09:21:20.095789,Scrum,Tyme,At office,IT Product,Banking,301-500,Singapore
2024-07-27 09:21:20.095789,React Native,Vietnam International Bank (VIB),At office,IT Product,Banking,1000+,Vietnam
2024-07-27 09:21:20.095789,QA QC,Tyme,At office,IT Product,Banking,301-500,Singapore
2024-07-27 09:21:20.095789,QA QC,Tyme,At office,IT Product,Banking,301-500,Singapore
2024-07-27 09:21:20.095789,QA QC,Fractal Corporation,At office,IT Service and IT Consulting,Software Development Outsourcing,1-50,Vietnam
2024-07-27 09:21:20.095789,Java,Tyme,Hybrid,IT Product,Banking,301-500,Singapore
2024-07-27 09:21:20.095789,ReactJS,Tyme,Hybrid,IT Product,Banking,301-500,Singapore
2024-07-27 09:21:20.095789,iOS,Tyme,Hybrid,IT Product,Banking,301-500,Singapore
2024-07-27 09:21:20.095789,Android,Tyme,Hybrid,IT Product,Banking,301-500,Singapore
2024-07-27 09:21:20.095789,System Admin,AURIFY,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Belgium
2024-07-27 09:21:20.095789,Java,Finhay,At office,IT Product,Financial Services,51-150,Vietnam
2024-07-27 09:21:20.095789,DevOps,Bosch Global Software Technologies Company Limited,Hybrid,IT Product,IT Services and IT Consulting,1000+,Germany
2024-07-27 09:21:20.095789,Solution Architect,Hitachi Digital Services,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United States
2024-07-27 09:21:20.095789,NodeJS,CUBABLE,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-07-27 09:21:20.095789,Product Manager,FireGroup,At office,IT Product,E-commerce,151-300,Vietnam
2024-07-27 09:21:20.095789,Embedded,Motorola Solutions,At office,IT Product,IT Services and IT Consulting,1000+,United States
2024-07-26 09:21:20.095789,JavaScript,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-07-26 09:21:20.095789,MySQL,Xipat Flexible Solutions Company Limited,At office,IT Product,IT Services and IT Consulting,51-150,Vietnam
2024-08-29 20:21:20.095789,Scrum,Renesas Design Vietnam,At office,IT Product,IT Hardware and Computing,1000+,Japan
2024-08-29 20:21:20.095789,IT Support,Renesas Design Vietnam,Hybrid,IT Product,IT Hardware and Computing,1000+,Japan
2024-08-29 19:21:20.095789,JavaScript,NAB Innovation Centre Vietnam,Hybrid,IT Product,Banking,1000+,Australia
2024-08-29 19:21:20.095789,JavaScript,Renesas Design Vietnam,Hybrid,IT Product,IT Hardware and Computing,1000+,Japan
2024-08-29 19:21:20.095789,Japanese,FUJIFILM Business Innovation Việt Nam,At office,IT Product,IT Hardware and Computing,151-300,Vietnam
2024-08-29 19:21:20.095789,Project Manager,FUJIFILM Business Innovation Việt Nam,At office,IT Product,IT Hardware and Computing,151-300,Vietnam
2024-08-29 19:21:20.095789,C++,FUJIFILM Business Innovation Việt Nam,At office,IT Product,IT Hardware and Computing,151-300,Vietnam
2024-08-29 18:21:20.095789,HTML5,Adnovum Vietnam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Switzerland
2024-08-29 18:21:20.095789,Python,Grab (Vietnam) Ltd.,Hybrid,IT Product,"Transportation, Logistics and Warehouse",501-1000,Singapore
2024-08-29 18:21:20.095789,Database,DatVietVAC,At office,IT Product,"Media, Advertising and Entertainment",501-1000,Vietnam
2024-08-29 18:21:20.095789,HTML5,ONE Tech Stop Vietnam Company Ltd,At office,IT Product,IT Services and IT Consulting,51-150,Singapore
2024-08-29 18:21:20.095789,SQL,Alliex Vietnam,At office,IT Service and IT Consulting,Financial Services,51-150,South Korea
2024-08-29 18:21:20.095789,Cloud,Techcombank,At office,IT Product,Banking,1000+,Vietnam
2024-08-29 18:21:20.095789,Java,Outpost24,At office,IT Product,Software Products and Web Services,1-50,Sweden
2024-08-29 17:21:20.095789,English,"TPIsoftware Co., Ltd",At office,IT Product,Software Products and Web Services,1-50,Taiwan
2024-08-29 17:21:20.095789,English,Trusting Social,At office,IT Service and IT Consulting,Financial Services,301-500,Singapore
2024-08-29 17:21:20.095789,Scrum,LG CNS Việt Nam,At office,IT Product,Manufacturing and Engineering,151-300,Vietnam
2024-08-29 17:21:20.095789,Python,Grab (Vietnam) Ltd.,Hybrid,IT Product,"Transportation, Logistics and Warehouse",501-1000,Singapore
2024-08-29 17:21:20.095789,Tester,Trusting Social,At office,IT Service and IT Consulting,Financial Services,301-500,Singapore
2024-08-29 17:21:20.095789,Java,Techcombank,At office,IT Product,Banking,1000+,Vietnam
2024-08-29 17:21:20.095789,Database,Techcombank,At office,IT Product,Banking,1000+,Vietnam
2024-08-29 17:21:20.095789,Database,Techcombank,At office,IT Product,Banking,1000+,Vietnam
